sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
XaILB,Canadian Cardiovascular Society classification of angina,9,,0.0,UNCHECKED,0,
XaJJx,Indication for each drug checked,9,,0.0,UNCHECKED,0,
Ua2Ca,New appointment,9,,0.0,UNCHECKED,0,
Xa1po,Travel vaccinations,9,,0.0,UNCHECKED,0,
XaNJ6,Intake of fruit and vegetables at least 5 portions daily,9,,0.0,UNCHECKED,0,
XaLIm,Asthma trigger - respiratory infection,9,,0.0,UNCHECKED,0,
XaB9J,Depression NOS,9,,0.0,UNCHECKED,0,
XaJNf,CA125 level,8,,0.0,UNCHECKED,37392157,
XaQHq,Asthma control test,8,,0.0,UNCHECKED,0,
X77W9,Biochemical test,8,,0.0,UNCHECKED,37393343,
XaIcP,Clostridium difficile toxin level,8,,0.0,UNCHECKED,37397941,
XaMDe,Gynaecology cytology screening test,8,,0.0,UNCHECKED,37398132,
X40IQ,Hypothyroidism,8,,0.0,UNCHECKED,0,
XaIwQ,Phakoemulsification of lens and insertion of prosthetic replacement,8,,0.0,UNCHECKED,0,
XaEns,360 degree sweep of cervix performed,8,,0.0,UNCHECKED,0,
XaIyg,Number of portions of fruit and vegetables daily,8,,0.0,UNCHECKED,0,
XE24i,Laboratory procedures -general,8,,0.0,UNCHECKED,0,
XE25D,Blood chemistry - general,8,,0.0,UNCHECKED,0,
X304P,Diverticular disease,8,,0.0,UNCHECKED,0,
XM1TV,Reports - administration,8,,0.0,UNCHECKED,0,
XE2ph,Anti-smooth muscle autoantibody level,8,,0.0,UNCHECKED,37399030,
XaL1X,Declined referral to physical exercise programme,8,,0.0,UNCHECKED,0,
Xa8EJ,Acute cystitis,8,,0.0,UNCHECKED,0,
X77Qd,Expired carbon monoxide concentration,8,,0.0,UNCHECKED,0,
XaIpv,Cardiovascular event risk,8,,0.0,UNCHECKED,0,
XaLpR,Patient advised to telephone for test result,8,,0.0,UNCHECKED,0,
XM1Kg,Cervical smear NEC,8,,0.0,UNCHECKED,0,
XaInx,Angiotensin II receptor antagonist prophylaxis,8,,0.0,UNCHECKED,0,
XaKNv,Seen in out of hours centre,8,,0.0,UNCHECKED,0,
XaP9J,"Congestive heart failure, hypertension, age, diabetes, stroke 2 risk score",8,,0.0,UNCHECKED,0,
XM0CV,C/O - a headache,8,,0.0,UNCHECKED,0,
XaMGr,Education for self-management of respiratory health,8,,0.0,UNCHECKED,0,
XaKCs,Joint British Societies cardiovascular disease risk ten percent to twenty percent over next ten years,8,,0.0,UNCHECKED,0,
X703L,Osteoarthritis of knee,8,,0.0,UNCHECKED,0,
XE0Gu,Bilateral vasectomy for contraception,8,,0.0,UNCHECKED,0,
XaIeX,Low suicide risk,8,,0.0,UNCHECKED,0,
XaCJL,Expected FVC,8,,0.0,UNCHECKED,0,
XaRFy,Chronic obstructive pulmonary disease assessment test,8,,0.0,UNCHECKED,0,
XaQlc,Appropriate referral,8,,0.0,UNCHECKED,0,
X75sE,Pain in upper limb,8,,0.0,UNCHECKED,0,
XaZdB,Rheumatoid arthritis annual review,8,,0.0,UNCHECKED,0,
XaATf,Seen by ophthalmologist,8,,0.0,UNCHECKED,0,
XaIQ0,Inhaler technique - moderate,8,,0.0,UNCHECKED,0,
XaIf4,Urine leucocyte test = ++,8,,0.0,UNCHECKED,0,
XE1An,Seborrhoeic dermatitis,8,,0.0,UNCHECKED,0,
X70QU,Onychomycosis,8,,0.0,UNCHECKED,0,
XaINy,On national service framework mental health register,8,,0.0,UNCHECKED,0,
XaIrp,Fungal microscopy,7,,0.0,UNCHECKED,37397870,
XaIqS,B12/folate level,7,,0.0,UNCHECKED,37397897,
XaIyV,Epilepsy medication review,7,,0.0,UNCHECKED,0,
XaIxQ,FEV1 before bronchodilation,7,,0.0,UNCHECKED,0,
X76tH,Serum iron level,7,,0.0,UNCHECKED,37393616,
XM14L,Serum amylase level,7,,0.0,UNCHECKED,37398227,
X7708,Blood oxygen saturation,7,,0.0,UNCHECKED,4011919,
XaIqz,Histology laboratory test,7,,0.0,UNCHECKED,37398966,
X20TZ,Oesophagogastroduodenoscopy,7,,0.0,UNCHECKED,0,
XaX5F,Advice given about weight management,7,,0.0,UNCHECKED,0,
XE1Tr,Adult health examination,7,,0.0,UNCHECKED,0,
XaI8Y,Interpreter not needed,7,,0.0,UNCHECKED,0,
Xaahy,Initial memory assessment,7,,0.0,UNCHECKED,0,
XE1TE,Menopause monitoring,7,,0.0,UNCHECKED,0,
XE0rN,Diarrhoea symptoms,7,,0.0,UNCHECKED,0,
XaMwZ,Alcohol screen - alcohol use disorder identification test completed,7,,0.0,UNCHECKED,0,
X00Zh,Conjunctivitis,7,,0.0,UNCHECKED,0,
XaIpj,Ongoing review,7,,0.0,UNCHECKED,0,
XaZsM,Herpes zoster vaccination,7,,0.0,UNCHECKED,0,
XaEiq,Chaperone offered,7,,0.0,UNCHECKED,0,
XM1RV,H/O: knee problem,7,,0.0,UNCHECKED,0,
XaItC,Referral to smoking cessation advisor,7,,0.0,UNCHECKED,0,
XaItK,Fast track referral,7,,0.0,UNCHECKED,0,
XaK70,Mental health personal health plan,7,,0.0,UNCHECKED,0,
XaIIX,Asthma treatment compliance satisfactory,7,,0.0,UNCHECKED,0,
XaNwR,Consent given to share patient data with specified third party,7,,0.0,UNCHECKED,0,
X30BN,Gastroenteritis,7,,0.0,UNCHECKED,0,
XaBQf,Home visit,7,,0.0,UNCHECKED,0,
XM0rz,Influenza-like illness,7,,0.0,UNCHECKED,0,
N094F,Wrist joint pain,7,,0.0,UNCHECKED,0,
XC07f,Dizziness,7,,0.0,UNCHECKED,0,
XE16g,Blepharitis,7,,0.0,UNCHECKED,0,
Xa98G,Basal cell carcinoma,7,,0.0,UNCHECKED,0,
Xa9zW,Sore throat,7,,0.0,UNCHECKED,0,
XaOgr,World Health Organisation FRAX 10 year osteoporotic fracture probability score,7,,0.0,UNCHECKED,0,
XaIN9,Cardiovascular Limitations and Symptoms Profile angina score,7,,0.0,UNCHECKED,0,
XaIPc,O/E - no retinopathy,7,,0.0,UNCHECKED,0,
XaIOW,Coronary heart disease review,7,,0.0,UNCHECKED,0,
XaEFp,Advice about foot care,7,,0.0,UNCHECKED,0,
XaIP9,Sebaceous cyst,7,,0.0,UNCHECKED,0,
XaION,Referral for echocardiography,7,,0.0,UNCHECKED,0,
X75qw,Nausea,7,,0.0,UNCHECKED,0,
XaEFD,Patient given telephone advice out of hours,7,,0.0,UNCHECKED,0,
XaINA,Cardiovascular Limitations and Symptoms Profile ankle swelling score,7,,0.0,UNCHECKED,0,
Xa1d9,Repeat prescription,7,,0.0,UNCHECKED,0,
Ua04r,Discussion about treatment,7,,0.0,UNCHECKED,0,
XE0Xx,Chronic rhinitis,7,,0.0,UNCHECKED,0,
XaJ5h,Patient on maximal tolerated antihypertensive therapy,7,,0.0,UNCHECKED,0,
XaIek,Message from patient,7,,0.0,UNCHECKED,0,
XaIg4,Administration note,7,,0.0,UNCHECKED,0,
XaIg3,Additional note,7,,0.0,UNCHECKED,0,
XE0e6,Benign prostatic hyperplasia,7,,0.0,UNCHECKED,0,
XaIih,Rheumatology,7,,0.0,UNCHECKED,0,
XaJus,On repeat dispensing system,7,,0.0,UNCHECKED,0,
XE1B7,Pruritus ani,7,,0.0,UNCHECKED,0,
XaK02,Referral for spirometry,7,,0.0,UNCHECKED,0,
XaCJ0,Diet average,7,,0.0,UNCHECKED,0,
XaOnd,Cardiovascular disease risk assessment,7,,0.0,UNCHECKED,0,
XaIf5,Urine leucocyte test = +++,7,,0.0,UNCHECKED,0,
XaIec,High risk of primary heart disease,7,,0.0,UNCHECKED,0,
XaYOA,Duration of sexual abstinence,0,,0.0,UNCHECKED,44806872,
XaJkT,Excess carbon 13 ratio,0,,0.0,UNCHECKED,37393178,
XE1P6,Total blood volume,0,,0.0,UNCHECKED,37393199,
X77Xz,Ischaemic forearm exercise test,0,,0.0,UNCHECKED,37393200,
XabtZ,ELF (Enhanced Liver Fibrosis) score,0,,0.0,UNCHECKED,46284060,
X76ti,Haemoglobin H inclusion,0,,0.0,UNCHECKED,37398671,
XE2s8,Galactose-1-phosphate uridyl transferase test,0,,0.0,UNCHECKED,37393521,
XE24m,Glucose-6-phosphate dehydrogenase test,0,,0.0,UNCHECKED,37398675,
XE2s9,Pyruvate kinase test,0,,0.0,UNCHECKED,37393522,
XacLt,Red blood cell pyruvate kinase activity,0,,0.0,UNCHECKED,37398590,
X77ZD,Pyruvate kinase deficiency spot test,0,,0.0,UNCHECKED,37393177,
XacLu,Red blood cell pyruvate kinase screening test,0,,0.0,UNCHECKED,37393192,
XacKw,Red blood cell galactose-1-phosphate uridyltransferase activity,0,,0.0,UNCHECKED,37392980,
XacKy,Red blood cell glucose-6-phosphate dehydrogenase activity,0,,0.0,UNCHECKED,37393189,
XaesA,Serum adenylate kinase level,0,,0.0,UNCHECKED,37395400,
XaIao,Polymorphonuclear leukocyte count,0,,0.0,UNCHECKED,37394214,
XaZ5I,Band neutrophil count,0,,0.0,UNCHECKED,37392144,
XE2bo,Atypical lymphocytes,0,,0.0,UNCHECKED,506609,
XaIdq,Total T lymphocyte count,0,,0.0,UNCHECKED,37398469,
XaIdb,T cell subsets,0,,0.0,UNCHECKED,37398710,
XaIyk,Total B lymphocyte count,0,,0.0,UNCHECKED,37398166,
XaIyl,Lymphocyte subsets,0,,0.0,UNCHECKED,37398167,
XaIz6,Natural killer cell level,0,,0.0,UNCHECKED,37399644,
XaaJk,Natural killer (bright) cell absolute count,0,,0.0,UNCHECKED,37392457,
XaaJl,Natural killer (dim) cell absolute count,0,,0.0,UNCHECKED,37392456,
XaaJp,Natural killer (bright) cell percentage of lymphocytes,0,,0.0,UNCHECKED,37399128,
XaaJo,Natural killer (dim) cell percentage of lymphocytes,0,,0.0,UNCHECKED,37392460,
XaJ0k,Prolymphocyte count,0,,0.0,UNCHECKED,37398411,
XS9Xs,Reactive lymphocyte count,0,,0.0,UNCHECKED,37398412,
XaJo4,Hairy cell markers,0,,0.0,UNCHECKED,37397779,
X77aK,Lymphocyte function test,0,,0.0,UNCHECKED,37393707,
XaKKg,Leucocyte count,0,,0.0,UNCHECKED,37394163,
XaKIR,Population gated lymphocytes,0,,0.0,UNCHECKED,4213121,
XaJJQ,Absolute atypical mononuclear cell count,0,,0.0,UNCHECKED,37394155,
XaL2t,Blast cell panel,0,,0.0,UNCHECKED,37399270,
X76vp,Platelet distribution width,0,,0.0,UNCHECKED,37399282,
XaIdX,Platelet/neutrophil ratio,0,,0.0,UNCHECKED,37392227,
XaIwC,Percentage reticulated platelet count,0,,0.0,UNCHECKED,37397896,
XaJJu,Heparin induced thrombocytopenia screening test,0,,0.0,UNCHECKED,37392361,
X76vq,Plateletcrit,0,,0.0,UNCHECKED,37393692,
XaYO9,Immature platelet fraction,0,,0.0,UNCHECKED,37399153,
XacJL,Plasma heparin assay,0,,0.0,UNCHECKED,37392998,
X76wQ,Fibrinogen level,0,,0.0,UNCHECKED,37399293,
X76wY,Fibrin degradation product level,0,,0.0,UNCHECKED,37393525,
Xa0tY,Factor VIII level,0,,0.0,UNCHECKED,37393864,
X76wE,Factor IX level,0,,0.0,UNCHECKED,37393865,
Xaa68,INR (international normalised ratio) percentage time in therapeutic range,0,,0.0,UNCHECKED,44810004,
XE2pe,Plasma free/total protein S ratio,0,,0.0,UNCHECKED,37393866,
XaIwT,Plasma antithrombin III antigen level,0,,0.0,UNCHECKED,37398078,
XS9af,Ivy bleeding time,0,,0.0,UNCHECKED,37393748,
X76wX,DDimer level,0,,0.0,UNCHECKED,37393605,
Xabw9,Plasma D-dimer concentration,0,,0.0,UNCHECKED,37392968,
Xacuw,Plasma D-dimer (D-E-D) expressed in FEU (fibrinogen equivalent units),0,,0.0,UNCHECKED,46285889,
X76wL,Factor II level,0,,0.0,UNCHECKED,37399292,
XaENz,Factor IX inhibitor activity,0,,0.0,UNCHECKED,37393606,
XaEO0,Factor IX related antigen level,0,,0.0,UNCHECKED,37393607,
XaEOt,Factor VIII inhibitor activity,0,,0.0,UNCHECKED,37393608,
X76wC,Factor VIII related antigen level,0,,0.0,UNCHECKED,37393609,
XaEO1,Factor VIII von Willebrands Factor ratio,0,,0.0,UNCHECKED,37393610,
X76wB,Factor VIIIc level,0,,0.0,UNCHECKED,37393611,
XaER2,High molecular weight kininogen level,0,,0.0,UNCHECKED,37393612,
XaER9,Prekallikrein level,0,,0.0,UNCHECKED,37393613,
X76wa,Protein C level,0,,0.0,UNCHECKED,37393614,
XaETd,Prothrombin consumption,0,,0.0,UNCHECKED,37393615,
X76wD,von Willebrand factor level,0,,0.0,UNCHECKED,37394397,
XaIU4,Partial thromboplastin time ratio,0,,0.0,UNCHECKED,37398483,
XaIU2,Activated partial thromboplastin time ratio,0,,0.0,UNCHECKED,37392228,
XaIYg,Prothrombin time - reference,0,,0.0,UNCHECKED,37392229,
XaIYh,APTT - reference,0,,0.0,UNCHECKED,37392230,
XaIZD,von Willebrand factor activity,0,,0.0,UNCHECKED,37392231,
XaIdP,Thrombin time reference,0,,0.0,UNCHECKED,37392232,
XaIdr,APTR actin FSL ratio,0,,0.0,UNCHECKED,37398484,
XE24q,Serum iron tests,0,,0.0,UNCHECKED,37393318,
XE2mF,Serum TIBC,0,,0.0,UNCHECKED,37393319,
XaEPM,Unsaturated iron binding capacity,0,,0.0,UNCHECKED,37398722,
XabAY,Serum unsaturated iron binding capacity,0,,0.0,UNCHECKED,37392160,
XaFvN,Saturation of iron binding capacity,0,,0.0,UNCHECKED,37392846,
XaJm0,Percentage iron saturation,0,,0.0,UNCHECKED,37393180,
XacKC,Serum saturated iron binding capacity,0,,0.0,UNCHECKED,37393197,
XabAp,Serum holotranscobalamin concentration,0,,0.0,UNCHECKED,37398303,
XE2mK,Whole blood folate level,0,,0.0,UNCHECKED,37394252,
X76tC,Plasma folate level,0,,0.0,UNCHECKED,37399612,
XaEUw,Haemoglobin A level,0,,0.0,UNCHECKED,37393617,
Xad6X,Haemoglobin A quantitation,0,,0.0,UNCHECKED,37392972,
XE2sB,Haemoglobin F level,0,,0.0,UNCHECKED,37392929,
XE2wv,Haemoglobin S level,0,,0.0,UNCHECKED,37392233,
XaELl,Haemoglobin acid electrophoresis,0,,0.0,UNCHECKED,37393618,
XaEPV,Haemoglobin alkaline electrophoresis,0,,0.0,UNCHECKED,37393619,
XE24s,Haemoglobin A2 level,0,,0.0,UNCHECKED,37393620,
X77Yy,Haemoglobin variant test,0,,0.0,UNCHECKED,37393621,
XaEM5,Methaemoglobin level,0,,0.0,UNCHECKED,37393622,
XaIZu,Urine methaemoglobin level,0,,0.0,UNCHECKED,37398470,
XaId1,Haemoglobin S Level,0,,0.0,UNCHECKED,37392233,
XaIkc,Unstable haemoglobin level,0,,0.0,UNCHECKED,37397948,
XaIy3,Haemoglobin C level,0,,0.0,UNCHECKED,37399671,
XaJAB,Haemoglobin D level,0,,0.0,UNCHECKED,37399077,
XaJAC,Haemoglobin E level,0,,0.0,UNCHECKED,37398413,
XaJAZ,Haemoglobin G level,0,,0.0,UNCHECKED,37392248,
XaJAa,Haemoglobin J level,0,,0.0,UNCHECKED,37392249,
XaJEq,Haemoglobin D Iran level,0,,0.0,UNCHECKED,37392326,
XaJGQ,Haemoglobin Lepore level,0,,0.0,UNCHECKED,37392892,
XaJGR,Haemoglobin O level,0,,0.0,UNCHECKED,37392529,
XaJGS,Haemoglobin Sawara level,0,,0.0,UNCHECKED,37392530,
XaJUk,Haemoglobinopathy DNA studies,0,,0.0,UNCHECKED,37392893,
XaLBr,Oxyhaemoglobin level,0,,0.0,UNCHECKED,37393441,
XE24t,Hb. A1C - diabetic control,0,,0.0,UNCHECKED,4152671,
Xaezd,HbA1c (haemoglobin A1c) level (diagnostic reference range) - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,0,,0.0,UNCHECKED,37395558,
Xaeze,HbA1c (haemoglobin A1c) level (monitoring ranges) - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,0,,0.0,UNCHECKED,37395559,
XaJq6,Immature reticulocyte fraction,0,,0.0,UNCHECKED,37397780,
X77ZJ,Acidified serum test,0,,0.0,UNCHECKED,37399295,
X76uB,Cold agglutinin titre,0,,0.0,UNCHECKED,37393624,
X77aG,Nitroblue tetrazolium test,0,,0.0,UNCHECKED,37393625,
XaIwD,RBC malaria parasitaemia count,0,,0.0,UNCHECKED,37398085,
XaEN1,Red cell transketolase level,0,,0.0,UNCHECKED,37393626,
X77ZF,Schumm's test,0,,0.0,UNCHECKED,37393627,
XaIag,Plasmodium falciparum slide test,0,,0.0,UNCHECKED,37392234,
XaId7,Plasmodium vivax slide test,0,,0.0,UNCHECKED,37394220,
XaIby,Malarial parasites,0,,0.0,UNCHECKED,37392235,
X77ZI,Acidified glycerol lysis test,0,,0.0,UNCHECKED,37397949,
XaIz2,Cold agglutinins level : adult cells,0,,0.0,UNCHECKED,37399673,
XaIz3,Cold agglutinins level : foetal cells,0,,0.0,UNCHECKED,37398385,
XaJN1,Fetal cell test,0,,0.0,UNCHECKED,37392531,
X77ZN,Direct antiglobulin test,0,,0.0,UNCHECKED,37393158,
XaPbs,Hypertonic cryohaemolysis test,0,,0.0,UNCHECKED,37398433,
XE2mM,Plasma volume level,0,,0.0,UNCHECKED,37393629,
XE24v,Red blood cell osmotic fragility,0,,0.0,UNCHECKED,37397922,
XM0m5,Red cell mass,0,,0.0,UNCHECKED,37397925,
XE2bp,Unclassified cells,0,,0.0,UNCHECKED,37394400,
XaIae,Red cell vitamin B1 level,0,,0.0,UNCHECKED,37392236,
XaIcL,Red cell vitamin B2 level,0,,0.0,UNCHECKED,37398485,
XaIbK,Red cell vitamin B6 level,0,,0.0,UNCHECKED,37392237,
XaJGZ,Platelet neutralisation procedure correction,0,,0.0,UNCHECKED,37392532,
XaO89,Whole blood vitamin B2 level,0,,0.0,UNCHECKED,37392292,
XaYO8,Reticulocyte haemoglobin content,0,,0.0,UNCHECKED,37398528,
Xabo1,Eosin-5-maleimide binding site assay,0,,0.0,UNCHECKED,37392743,
Xacuh,Absolute smear cell count,0,,0.0,UNCHECKED,37398589,
XE2br,Plasma cell count,0,,0.0,UNCHECKED,37397928,
XaJDY,Percentage plasma cell count,0,,0.0,UNCHECKED,37398405,
XE2bs,Percentage cell count,0,,0.0,UNCHECKED,37393320,
XE2mT,Percentage metamyelocyte count,0,,0.0,UNCHECKED,37393322,
XE2mU,Percentage blast cell count,0,,0.0,UNCHECKED,37393323,
XE2mV,Percentage smear cell count,0,,0.0,UNCHECKED,37393324,
XE2mW,Percentage granulocyte count,0,,0.0,UNCHECKED,37398607,
XaEPb,Percentage myelocyte count,0,,0.0,UNCHECKED,37399296,
XaEM6,Percentage promyelocyte count,0,,0.0,UNCHECKED,37398641,
XaEOh,Percentage reticulocyte count,0,,0.0,UNCHECKED,37393631,
XaIda,T cell total %,0,,0.0,UNCHECKED,37392238,
XaERo,HbA1 level (DCCT aligned),0,,0.0,UNCHECKED,37393632,
X76tD,Red blood cell protoporphyrin level,0,,0.0,UNCHECKED,37397794,
XaERN,Transferrin saturation index,0,,0.0,UNCHECKED,37398955,
XaIRe,Plasma iron level,0,,0.0,UNCHECKED,37392239,
XaIRr,Plasma total iron binding capacity,0,,0.0,UNCHECKED,37398471,
XaItW,Plasma ferritin level,0,,0.0,UNCHECKED,37397877,
XaJN3,Soluble transferrin receptor test,0,,0.0,UNCHECKED,37393170,
XaO8A,Vitamin B profile,0,,0.0,UNCHECKED,37392293,
XaDvQ,Haemoglobin S genotype,0,,0.0,UNCHECKED,37397795,
XaDvR,Homozygous SS genotype,0,,0.0,UNCHECKED,37394160,
XaDvS,Heterozygous SS genotype,0,,0.0,UNCHECKED,37394161,
X77cV,Hess test,0,,0.0,UNCHECKED,37397796,
X76xg,Whole blood viscosity level,0,,0.0,UNCHECKED,37397951,
XaK9c,"2,3-Diphosphoglycerate level",0,,0.0,UNCHECKED,37398639,
XacLy,"Red blood cell 2,3-diphosphoglycerate concentration",0,,0.0,UNCHECKED,37393196,
XaKFA,Ethanol gelation test,0,,0.0,UNCHECKED,37393756,
XaEXP,Thrombophilia screening test,0,,0.0,UNCHECKED,37398956,
XaEXQ,Sickle cell disease screening test,0,,0.0,UNCHECKED,37397799,
XaIox,Haemoglobinopathy screening test,0,,0.0,UNCHECKED,37397952,
XaIqi,Heinz body screen,0,,0.0,UNCHECKED,37397953,
XaIvE,Sickle solubility test,0,,0.0,UNCHECKED,37397898,
XaIwE,Haemolysis screening test,0,,0.0,UNCHECKED,37398086,
XaIxx,von Willebrand screening test,0,,0.0,UNCHECKED,37398165,
XaJAn,Factor IX inhibitor screening test,0,,0.0,UNCHECKED,37399588,
XaJAo,Factor VII inhibitor screening test,0,,0.0,UNCHECKED,37398406,
XaJAp,Factor XI inhibitor screening test,0,,0.0,UNCHECKED,37399075,
XaJGY,von Willebrand Normandy screening test,0,,0.0,UNCHECKED,37392533,
XaJUD,APTT inhibitor screening test,0,,0.0,UNCHECKED,37393159,
XaJpC,Factor VIII inhibitor screening test,0,,0.0,UNCHECKED,37397778,
XaZPx,Paroxysmal nocturnal haemoglobinuria screening test,0,,0.0,UNCHECKED,37392622,
XaIe3,Kaolin clotting ratio,0,,0.0,UNCHECKED,37392240,
XaIe4,APTR actin FS ratio,0,,0.0,UNCHECKED,37398486,
XaIbT,DRVVT correction,0,,0.0,UNCHECKED,37392241,
X76wR,Reptilase clotting time,0,,0.0,UNCHECKED,37397954,
XaIkn,Collagen/epinephrine platelet function test,0,,0.0,UNCHECKED,37397955,
XaIko,Plasma factor VIII inhibitor human and porcine screen,0,,0.0,UNCHECKED,37397956,
XaIp7,Kaolin clotting time Rosner index,0,,0.0,UNCHECKED,37397957,
XaIqJ,APTT 50:50 mix,0,,0.0,UNCHECKED,37399617,
XaIqo,Derived fibrinogen level,0,,0.0,UNCHECKED,37397958,
XaIrl,Activated protein C ratio (factor V Leiden deficient plasma),0,,0.0,UNCHECKED,37397959,
XaIrt,Advanced coagulation studies,0,,0.0,UNCHECKED,37397960,
X77Yp,Coagulation pathway factor assay,0,,0.0,UNCHECKED,37398077,
XaIwU,APTT 80:20 mix,0,,0.0,UNCHECKED,37398968,
XaIy2,Plasma antithrombin III activity,0,,0.0,UNCHECKED,37398087,
XaYKs,Lupus insensitive activated partial thromboplastin time,0,,0.0,UNCHECKED,37392623,
XaIz1,Activated protein C with factor V deficient plasma,0,,0.0,UNCHECKED,37398396,
XaIz4,von Willebrand factor multimeric analysis,0,,0.0,UNCHECKED,37398404,
XaJAX,Thrombin time ratio,0,,0.0,UNCHECKED,37398407,
X76wS,Factor XIII level,0,,0.0,UNCHECKED,37394177,
Xabnu,Plasma factor XIII antigen concentration,0,,0.0,UNCHECKED,37392742,
Xabnv,Plasma factor XIII activity,0,,0.0,UNCHECKED,37392741,
XaJEj,ADP 1 umol test,0,,0.0,UNCHECKED,37399675,
XaJEk,ADP 3 umol test,0,,0.0,UNCHECKED,37398408,
XaJEm,ADP 5 umol test,0,,0.0,UNCHECKED,37399076,
XaJEn,Collagen 2 umol test,0,,0.0,UNCHECKED,37398409,
XaJEo,Collagen 5 umol test,0,,0.0,UNCHECKED,37398410,
XaJGT,Alpha-2-antiplasmin level,0,,0.0,UNCHECKED,37399680,
XaJGU,Ristocetin 1.5 umol test,0,,0.0,UNCHECKED,37399193,
XaJGV,Ristocetin 0.5 umol test,0,,0.0,UNCHECKED,37399140,
XaJLN,Factor V Leiden test,0,,0.0,UNCHECKED,37392534,
XS9Uf,Platelet function test,0,,0.0,UNCHECKED,37392894,
X76wg,Anti factor Xa level,0,,0.0,UNCHECKED,37393160,
XaJNh,Factor V(306) Cambridge mutation test,0,,0.0,UNCHECKED,37392535,
XaJNi,Porcine inhibitor activity,0,,0.0,UNCHECKED,37392895,
XaJTf,Plasma plasminogen activity,0,,0.0,UNCHECKED,37392536,
XaJTh,Plasma plasminogen antigen level,0,,0.0,UNCHECKED,37393161,
XaJTn,"5,10-methylenetetrahydrofolate reductase gene analysis",0,,0.0,UNCHECKED,37392896,
XaJUA,Exner kaolin clotting time test,0,,0.0,UNCHECKED,37392537,
XaJUB,von Willebrand factor antigen level,0,,0.0,UNCHECKED,37392538,
XaJUF,von Willebrand factor collagen binding assay,0,,0.0,UNCHECKED,37393171,
XaJUK,PT 50:50 mix,0,,0.0,UNCHECKED,37392539,
XaJry,Prothrombin time with 80:20 mix,0,,0.0,UNCHECKED,37393179,
Xa0Q4,Intrinsic coagulation factor assay,0,,0.0,UNCHECKED,37394209,
XaJq3,Alpha 2 antiplasmin antigen level,0,,0.0,UNCHECKED,37393048,
XaJq2,Alpha 2 antiplasmin activity,0,,0.0,UNCHECKED,37398587,
XaLVR,Collagen/epinephrine closure time,0,,0.0,UNCHECKED,37393547,
XaLVS,Collagen/adenosine diphosphate closure time,0,,0.0,UNCHECKED,37393548,
XaMqc,Coagulation factor inhibitor activity assay,0,,0.0,UNCHECKED,37398147,
XaOTY,Protamine sulphate thrombin time,0,,0.0,UNCHECKED,37398283,
XaQ0n,Factor II (prothrombin) G20210A mutation test,0,,0.0,UNCHECKED,37392469,
XaRCT,Silica clotting time,0,,0.0,UNCHECKED,37398468,
Xaafm,Activated partial thromboplastin time ratio using Actin FSL and phospholipid correction,0,,0.0,UNCHECKED,37392300,
XacTV,Prothrombin time ratio,0,,0.0,UNCHECKED,37393198,
XE24w,ABO blood grouping,0,,0.0,UNCHECKED,37397800,
XaQV5,Rhesus blood group phenotyping,0,,0.0,UNCHECKED,37398156,
XaQVf,Rhesus and Kell blood group phenotyping,0,,0.0,UNCHECKED,37398290,
XaDvO,Irregular blood group antibody present,0,,0.0,UNCHECKED,4194290,
XaQUK,Kell blood group phenotyping,0,,0.0,UNCHECKED,37399642,
X77Ze,Group and save,0,,0.0,UNCHECKED,37397801,
X77Zc,Blood group antibody screening,0,,0.0,UNCHECKED,37393419,
X77ZP,Indirect antiglobulin test,0,,0.0,UNCHECKED,37398957,
XE24x,Syphilis infectious titre test,0,,0.0,UNCHECKED,37393326,
X77bm,Fluorescent treponemal antibody test,0,,0.0,UNCHECKED,37398608,
XE24y,Treponema pallidum haemaglutination test,0,,0.0,UNCHECKED,37393328,
XaDvT,Treponema pallidum particle inhibition test,0,,0.0,UNCHECKED,37397802,
X77bl,Syphilis serology,0,,0.0,UNCHECKED,37397803,
XaIvX,Treponema pallidum particle agglutination test,0,,0.0,UNCHECKED,37399606,
XaJN0,Treponema pallidum gelatin agglutination test,0,,0.0,UNCHECKED,37399141,
XaK9j,Total treponema antibody level,0,,0.0,UNCHECKED,37393577,
XaNMb,Treponema pallidum total antibodies measurement,0,,0.0,UNCHECKED,37392278,
XE250,Infectious mononucleosis test,0,,0.0,UNCHECKED,37397929,
Xa96z,Paul-Bunnell test,0,,0.0,UNCHECKED,37394162,
XE254,SH-antigen (hepatitis B) test,0,,0.0,UNCHECKED,37398958,
XaEOm,Hepatitis B core antigen test,0,,0.0,UNCHECKED,37397805,
XaEM4,Hepatitis B e antigen test,0,,0.0,UNCHECKED,37397806,
XE2sC,Anti-staph. haemolysin titre,0,,0.0,UNCHECKED,37398960,
X7A0t,Rose-Waaler assay,0,,0.0,UNCHECKED,37394172,
XaERF,Fluid rheumatoid factor level,0,,0.0,UNCHECKED,37397813,
