sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
21022,Age at recruitment,502492,,0.00,UNCHECKED,UNREVIEWED,,0,9448,year,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21023,When digestive health questionnaire completed,174760,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
21611,Reception duration,16946,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21621,Consent duration,16942,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21622,Touchscreen duration,16858,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21623,Touchscreen cognitive duration (pilot),-1,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21625,Touchscreen cognitive duration,16274,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21631,Verbal interview duration,14013,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21632,Pilot Spirometry duration,-1,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21633,Measurement/Impedance duration (pilot),-1,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21634,Biometrics duration,16254,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21636,Eye measures duration,-1,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21638,ECG during exercise duration,-1,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21641,Urine collection duration,-1,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21642,Sample collection duration,16456,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21651,Conclusion duration,16937,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21661,Imaging screening duration,16941,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21662,Brain MRI duration,16730,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21663,Chest MRI duration,16739,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21664,DXA assessment duration,16864,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21665,Carotid ultrasound duration,16896,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21666,ECG at rest duration,16881,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21671,Cardiac monitor duration,9993,,0.00,UNCHECKED,UNREVIEWED,,0,8555,second,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
21711,Reception authorisation,574937,,0.00,APPROVED,EQUIVALENT,maxim,1646635581776,35811475,Reception authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21721,Consent authorisation,554699,,0.00,UNCHECKED,UNREVIEWED,,0,35811476,Consent authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21722,Touchscreen authorisation,573720,,0.00,APPROVED,EQUIVALENT,maxim,1646635526310,35811477,Touchscreen authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21723,Touchscreen cognitive authorisation (pilot),3714,,0.00,APPROVED,EQUIVALENT,maxim,1646635525557,35811478,Touchscreen cognitive authorisation (pilot),Observation,MAPS_TO,,<athena>,1646635032000,
21725,Touchscreen cognitive authorisation,37392,,0.00,APPROVED,EQUIVALENT,maxim,1646635525833,35811479,Touchscreen cognitive authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21731,Verbal interview authorisation,568193,,0.00,APPROVED,EQUIVALENT,maxim,1646635524773,35811480,Verbal interview authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21732,Pilot Spirometry authorisation,3736,,0.00,APPROVED,EQUIVALENT,maxim,1646635584686,35811481,Pilot Spirometry authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21733,Measurement/Impedance authorisation (pilot),3746,,0.00,APPROVED,EQUIVALENT,maxim,1646635598060,35811482,Measurement/Impedance authorisation (pilot),Observation,MAPS_TO,,<athena>,1646635032000,
21734,Biometrics authorisation,568072,,0.00,UNCHECKED,UNREVIEWED,,0,35811483,Biometrics authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21736,Eye measures authorisation,138194,,0.00,UNCHECKED,UNREVIEWED,,0,35811484,Eye measures authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21738,ECG during exercise authorisation,99520,,0.00,UNCHECKED,UNREVIEWED,,0,35811485,ECG during exercise authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21741,Urine collection authorisation,3711,,0.00,APPROVED,EQUIVALENT,maxim,1646635525276,35811486,Urine collection authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21742,Sample collection authorisation,573046,,0.00,APPROVED,EQUIVALENT,maxim,1646635534493,35811487,Sample collection authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21751,Conclusion authorisation,574305,,0.00,UNCHECKED,UNREVIEWED,,0,35811488,Conclusion authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21761,Imaging screening authorisation,52197,,0.00,APPROVED,EQUIVALENT,maxim,1646635775484,35811489,Imaging screening authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21762,Brain MRI authorisation,51364,,0.00,UNCHECKED,UNREVIEWED,,0,35811490,Brain MRI authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21763,Chest MRI authorisation,51412,,0.00,UNCHECKED,UNREVIEWED,,0,35811491,Chest MRI authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21764,DXA assessment authorisation,51999,,0.00,UNCHECKED,UNREVIEWED,,0,35811492,DXA assessment authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21765,Carotid ultrasound authorisation,51967,,0.00,UNCHECKED,UNREVIEWED,,0,35811493,Carotid ultrasound authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21766,ECG at rest authorisation,51725,,0.00,UNCHECKED,UNREVIEWED,,0,35811494,ECG at rest authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
21771,Cardiac monitor authorisation,23857,,0.00,UNCHECKED,UNREVIEWED,,0,35811495,Cardiac monitor authorisation,Observation,MAPS_TO,,<athena>,1646635032000,
22033,Summed days activity,414028,,0.00,UNCHECKED,UNREVIEWED,,0,8512,day,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22034,Summed minutes activity,402371,,0.00,UNCHECKED,UNREVIEWED,,0,8550,minute,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22037,MET minutes per week for walking,402371,,0.00,UNCHECKED,UNREVIEWED,,0,44777559,per week,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22038,MET minutes per week for moderate activity,402371,,0.00,UNCHECKED,UNREVIEWED,,0,44777559,per week,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22039,MET minutes per week for vigorous activity,402371,,0.00,UNCHECKED,UNREVIEWED,,0,44777559,per week,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22040,Summed MET minutes per week for all activity,402371,,0.00,UNCHECKED,UNREVIEWED,,0,44777559,per week,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22146,Age hayfever or allergic rhinitis diagnosed by doctor,27702,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22147,Age asthma diagnosed by doctor,15491,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22148,Age emphysema diagnosed by doctor,365,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22149,Age chronic bronchitis diagnosed by doctor,1383,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22150,Age COPD (Chronic Obstructive Pulmonary Disease) diagnosed by doctor,1768,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22151,Age cystic fibrosis diagnosed by doctor,9,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22152,Age alpha-1 antitrypsin deficiency diagnosed by doctor,48,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22153,Age sarcoidosis diagnosed by doctor,529,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22154,Age bronchiectasis diagnosed by doctor,1073,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22155,Age idiopathic pulmonary fibrosis diagnosed by doctor,108,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22156,Age fibrosing alveolitis/unspecified alveolitis diagnosed by doctor,46,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22157,Age tuberculosis diagnosed by doctor,654,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22158,Age silicosis diagnosed by doctor,8,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22159,Age asbestosis diagnosed by doctor,85,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22160,Age lung cancer (not mesothelioma) diagnosed by doctor,156,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22161,Age mesothelioma of the lung diagnosed by doctor,14,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
2355,Most recent bowel cancer screening,203774,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22200,Year of birth,121271,,0.00,UNCHECKED,UNREVIEWED,,0,9448,year,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22330,PQ interval,23678,,0.00,UNCHECKED,UNREVIEWED,,0,9593,millisecond,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22331,QT interval,24923,,0.00,UNCHECKED,UNREVIEWED,,0,9593,millisecond,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22332,QTC interval,24923,,0.00,UNCHECKED,UNREVIEWED,,0,9593,millisecond,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22333,RR interval,24923,,0.00,UNCHECKED,UNREVIEWED,,0,9593,millisecond,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22334,PP interval,24923,,0.00,UNCHECKED,UNREVIEWED,,0,9593,millisecond,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22335,P axis,23721,,0.00,UNCHECKED,UNREVIEWED,,0,9484,degree,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22336,R axis,24923,,0.00,UNCHECKED,UNREVIEWED,,0,9484,degree,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22337,T axis,24923,,0.00,UNCHECKED,UNREVIEWED,,0,9484,degree,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22338,QRS num,24923,,0.00,UNCHECKED,UNREVIEWED,,0,8510,unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22400,Liver iron (Fe),1112,,0.00,APPROVED,EQUIVALENT,maxim,1646635576867,44806115,MRI of liver for assessment of hepatic iron load,Procedure,MAPS_TO,,<athena>,1646635032000,
22400,Liver iron (Fe),1112,,0.00,APPROVED,EQUIVALENT,maxim,1646635576867,8723,milligram per gram,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22401,Liver inflammation factor (LIF),1095,,0.00,UNCHECKED,UNREVIEWED,,0,8510,unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22402,Proton density fat fraction (PDFF),4616,,0.00,UNCHECKED,UNREVIEWED,,0,8554,percent,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22403,Anterior thigh lean muscle volume (right),5845,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22404,Posterior thigh lean muscle volume (right),5845,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22405,Anterior thigh lean muscle volume (left),5792,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22406,Posterior thigh lean muscle volume (left),5792,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22407,Visceral adipose tissue volume (VAT),9977,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22408,Abdominal subcutaneous adipose tissue volume (ASAT),9978,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22409,Total thigh muscle volume,9811,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22410,Total trunk fat volume,5994,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22415,Total adipose tissue volume,8523,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22416,Total lean tissue volume,8523,,0.00,UNCHECKED,UNREVIEWED,,0,8519,liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22417,Liver iron corrected T1 (ct1),2816,,0.00,APPROVED,EQUIVALENT,maxim,1646635576625,44806115,MRI of liver for assessment of hepatic iron load,Procedure,MAPS_TO,,<athena>,1646635032000,
22417,Liver iron corrected T1 (ct1),2816,,0.00,APPROVED,EQUIVALENT,maxim,1646635576625,9593,millisecond,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22420,LV ejection fraction,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638860831,8554,percent,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22420,LV ejection fraction,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638860831,3027172,Left ventricular Ejection fraction,Measurement,MAPS_TO,,maxim,1646638836031,
22421,LV end diastolic volume,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638892144,8587,milliliter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22421,LV end diastolic volume,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638892144,21490770,Left ventricular End diastolic volume,Measurement,MAPS_TO,,maxim,1646638889693,
22422,LV end systolic volume,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638900972,8587,milliliter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22422,LV end systolic volume,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638900972,21490771,Left ventricular End systolic volume,Measurement,MAPS_TO,,maxim,1646638896848,
22423,LV stroke volume,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638907966,8587,milliliter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22423,LV stroke volume,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638907966,3036518,Left ventricular Stroke volume,Measurement,MAPS_TO,,maxim,1646638905250,
22424,Cardiac output,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638925158,8698,liter per minute,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22424,Cardiac output,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638925158,4221102,Cardiac output,Observation,MAPS_TO,,maxim,1646638922814,
22425,Cardiac index,40600,,0.00,APPROVED,EQUIVALENT,maxim,1646638932685,32710,liter per minute per square meter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22425,Cardiac index,40600,,0.00,APPROVED,EQUIVALENT,maxim,1646638932685,4208254,Cardiac index,Observation,MAPS_TO,,maxim,1646638931859,
22426,Average heart rate,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638942054,8483,counts per minute,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22426,Average heart rate,40607,,0.00,APPROVED,EQUIVALENT,maxim,1646638942054,4239408,Heart rate,Measurement,MAPS_TO,,maxim,1646638941359,
22427,Body surface area,40600,,0.00,APPROVED,EQUIVALENT,maxim,1646638952039,8617,square meter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22427,Body surface area,40600,,0.00,APPROVED,EQUIVALENT,maxim,1646638952039,4201235,Body surface area,Observation,MAPS_TO,,maxim,1646638950987,
22432,Total abdominal adipose tissue index,9977,,0.00,UNCHECKED,UNREVIEWED,,0,32963,liter per square meter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22433,Weight-to-muscle ratio,9811,,0.00,UNCHECKED,UNREVIEWED,,0,9530,kilogram per liter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22434,Abdominal fat ratio,9796,,0.00,UNCHECKED,UNREVIEWED,,0,8523,ratio,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22435,Muscle fat infiltration,9723,,0.00,UNCHECKED,UNREVIEWED,,0,8554,percent,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22436,Liver proton density fat fraction (AMRA),9893,,0.00,UNCHECKED,UNREVIEWED,,0,8554,percent,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22500,When occupational data entered,121271,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22503,Years of cough on most days,16496,,0.00,UNCHECKED,UNREVIEWED,,0,9448,year,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22505,Years of bringing up phlegm/sputum/mucus on most days,10480,,0.00,UNCHECKED,UNREVIEWED,,0,9448,year,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22507,Age of stopping smoking,44006,,0.00,UNCHECKED,UNREVIEWED,,0,9448,year,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22599,Number of jobs held,118674,,0.00,UNCHECKED,UNREVIEWED,,0,32912,Generic unit for indivisible thing,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22600,Job title,402655,,0.00,APPROVED,EQUIVALENT,maxim,1646635662271,4033543,Occupation,Observation,MAPS_TO,,<athena>,1646635032000,
22602,Year job started,402655,,0.00,UNCHECKED,UNREVIEWED,,0,9448,year,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22605,Work hours per week - exact value,115100,,0.00,APPROVED,EQUIVALENT,maxim,1646635502827,44786817,Work hours per week,Observation,MAPS_TO,,<athena>,1646635032000,
22605,Work hours per week - exact value,115100,,0.00,APPROVED,EQUIVALENT,maxim,1646635502827,44777559,per week,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22617,Job code - historical,402655,,0.00,APPROVED,EQUIVALENT,maxim,1646635670688,4192677,Occupation history,Observation,MAPS_TO,,<athena>,1646635032000,
22631,Period spent working day shifts,2461,,0.00,UNCHECKED,UNREVIEWED,,0,9448,year,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22642,Usual length of each night shift during mixed shift periods,38000,,0.00,UNCHECKED,UNREVIEWED,,0,8505,hour,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22643,Number of night shifts worked monthly during mixed shift periods,38000,,0.00,UNCHECKED,UNREVIEWED,,0,32912,Generic unit for indivisible thing,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22652,Usual length of each night shift during night shift periods,3192,,0.00,UNCHECKED,UNREVIEWED,,0,8505,hour,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22653,Number of night shifts worked monthly during night shift periods,3192,,0.00,UNCHECKED,UNREVIEWED,,0,32912,Generic unit for indivisible thing,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22661,Number of gap periods,118674,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22662,Title for other gap,8392,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22663,Year gap started,179318,,0.00,UNCHECKED,UNREVIEWED,,0,9448,year,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
22701,Home location - east co-ordinate,774902,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22702,Home location - east co-ordinate (rounded),774902,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22703,Home location - north co-ordinate,774902,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
22704,Home location - north co-ordinate (rounded),774902,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
23000,1gG antigen for Herpes Simplex virus-1,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636916158,751341,Measurement of glycoprotein G (gG1 antigen) for Herpes simplex virus 1 (HSV-1),Measurement,MAPS_TO,,<athena>,1646635032000,
23001,2mgG unique antigen for Herpes Simplex virus-2,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636915687,751292,Measurement of 2mgG antigen for Herpes simplex virus 2 (HSV-2),Measurement,MAPS_TO,,<athena>,1646635032000,
23002,gE / gI antigen for Varicella Zoster Virus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636759544,751293,Measurement of gE/gI antigen for Human herpesvirus 3 (Varicella-zoster virus),Measurement,MAPS_TO,,<athena>,1646635032000,
23003,VCA p18 antigen for Epstein-Barr Virus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646635891012,751294,Measurement of VCA p18 antigen for Human herpesvirus 4 (Epstein Barr virus),Measurement,MAPS_TO,,<athena>,1646635032000,
23004,EBNA-1 antigen for Epstein-Barr Virus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636823443,751295,Measurement of EBNA-1 antigen for Human herpesvirus 4 (Epstein Barr virus),Measurement,MAPS_TO,,<athena>,1646635032000,
23005,ZEBRA antigen for Epstein-Barr Virus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646635840062,751296,Measurement of ZEBRA antigen for Human herpesvirus 4 (Epstein Barr virus),Measurement,MAPS_TO,,<athena>,1646635032000,
23006,EA-D antigen for Epstein-Barr Virus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636824283,751297,Measurement of EA-D antigen for Human herpesvirus 4 (Epstein Barr virus),Measurement,MAPS_TO,,<athena>,1646635032000,
23007,pp150 Nter antigen for Human Cytomegalovirus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636526432,751298,Measurement of pp150 Nter antigen for Human cytomegalovirus 5 (CMV),Measurement,MAPS_TO,,<athena>,1646635032000,
23008,pp 52 antigen for Human Cytomegalovirus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636524818,751299,Measurement of pp 52 antigen for Human cytomegalovirus 5 (CMV),Measurement,MAPS_TO,,<athena>,1646635032000,
23009,pp 28 antigen for Human Cytomegalovirus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636525519,751300,Measurement of pp 28 antigen for Human cytomegalovirus 5 (CMV),Measurement,MAPS_TO,,<athena>,1646635032000,
23010,IE1A antigen for Human Herpesvirus-6,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636744552,751336,Measurement of IE1A antigen for Human herpes virus 6 (HHV-6),Measurement,MAPS_TO,,<athena>,1646635032000,
23011,IE1B antigen for Human Herpesvirus-6,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636744237,751345,Measurement of IE1B antigen for Human herpes virus 6 (HHV-6),Measurement,MAPS_TO,,<athena>,1646635032000,
23012,p101 k antigen for Human Herpesvirus-6,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636657785,751346,Measurement of p101 k antigen for Human herpes virus 6 (HHV-6),Measurement,MAPS_TO,,<athena>,1646635032000,
23013,U14 antigen for Human Herpesvirus-7,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636449599,751301,Measurement of U14 antigen for Human herpes virus 7 (HHV-7),Measurement,MAPS_TO,,<athena>,1646635032000,
23014,LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636729584,751302,Measurement of LANA antigen for Human herpesvirus 8 (HHV-8),Measurement,MAPS_TO,,<athena>,1646635032000,
23015,K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636736660,751303,Measurement of K8.1 antigen for Human herpesvirus 8 (HHV-8),Measurement,MAPS_TO,,<athena>,1646635032000,
23016,HBc antigen for Hepatitis B Virus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636750825,4234718,Hepatitis B core antigen measurement,Measurement,MAPS_TO,,<athena>,1646635032000,
23017,HBe antigen for Hepatitis B Virus,9967,,0.00,APPROVED,EQUIVALENT,maxim,1646636750115,4209123,Hepatitis B e antigen test,Measurement,MAPS_TO,,<athena>,1646635032000,
