sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:category_name,ADD_INFO:notes,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
30753,Glycated haemoglobin (HbA1c) correction level,2,Date correction only,,480773,,Blood biochemistry processing,The type of post-measurement correction applied to the Glycated haemoglobin (HbA1c) assay result.,0.7243215441703796,APPROVED,Sofia,1603275525604,4256607,VALUE,,Sofia,1603275433083
30792,Lipoprotein A aliquot,0,Manual,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4227695,EVENT,,,1603269146076
30792,Lipoprotein A aliquot,0,Manual,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4199406,EVENT,,,1603269146077
30792,Lipoprotein A aliquot,0,Manual,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4337123,VALUE,,,1603269146077
30885,Urate missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24569,,Blood biochemistry processing,The reason that a Urate assay result is missing.,0.5825872421264648,APPROVED,Sofia,1603278957737,44803923,EVENT,,Sofia,1603269573831
30885,Urate missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24569,,Blood biochemistry processing,The reason that a Urate assay result is missing.,0.5825872421264648,APPROVED,Sofia,1603278957737,4229128,EVENT,,Sofia,1603274273186
30885,Urate missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24569,,Blood biochemistry processing,The reason that a Urate assay result is missing.,0.5825872421264648,APPROVED,Sofia,1603278957737,4038832,VALUE,,Sofia,1603278898061
30852,Testosterone aliquot,3,3,,487203,,Blood biochemistry processing,The aliquout used for the Testosterone assay.,0.5991442203521729,APPROVED,,0,4227695,EVENT,,,1603269146077
30852,Testosterone aliquot,3,3,,487203,,Blood biochemistry processing,The aliquout used for the Testosterone assay.,0.5991442203521729,APPROVED,,0,1636780,EVENT,,,1603269146077
30814,Phosphate correction reason,2,No aliquot information,,444901,,Blood biochemistry processing,The reason for applying a correction to the Phosphate assay result.,0.503714919090271,APPROVED,Sofia,1603277419600,4077846,EVENT,,Sofia,1603272932443
30814,Phosphate correction reason,2,No aliquot information,,444901,,Blood biochemistry processing,The reason for applying a correction to the Phosphate assay result.,0.503714919090271,APPROVED,Sofia,1603277419600,4125861,EVENT,,Sofia,1603274117563
30814,Phosphate correction reason,2,No aliquot information,,444901,,Blood biochemistry processing,The reason for applying a correction to the Phosphate assay result.,0.503714919090271,APPROVED,Sofia,1603277419600,45880270,VALUE,,Sofia,1603277401325
30792,Lipoprotein A aliquot,1,1,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4227695,EVENT,,,1603269146078
30792,Lipoprotein A aliquot,1,1,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4199406,EVENT,,,1603269146078
30274,Mean sphered cell volume acquisition route,0,Direct,,489146,,Blood count processing,Route whereby data for Mean sphered cell volume was transferred from analyser device to UK Biobank core LIMS database.,0.5589160323143005,APPROVED,,0,3039385,EVENT,,,1603269146079
30274,Mean sphered cell volume acquisition route,0,Direct,,489146,,Blood count processing,Route whereby data for Mean sphered cell volume was transferred from analyser device to UK Biobank core LIMS database.,0.5589160323143005,APPROVED,,0,42531073,VALUE,,,1603269146080
30852,Testosterone aliquot,4,4,,487203,,Blood biochemistry processing,The aliquout used for the Testosterone assay.,0.5991442203521729,APPROVED,,0,4227695,EVENT,,,1603269146080
30852,Testosterone aliquot,4,4,,487203,,Blood biochemistry processing,The aliquout used for the Testosterone assay.,0.5991442203521729,APPROVED,,0,1636780,EVENT,,,1603269146080
2473,Other serious medical condition/disability diagnosed by doctor,-1,Do not know,,573331,,Medical conditions,"ACE touchscreen question ''Has a doctor ever told you that you have had any other serious medical conditions or disabilities?'' If the participant activated the Help button they were shown the message: If you are not sure if you have a serious illness or you are not sure that you have had one of the conditions listed previously, enter Do not know and you will be asked about this by an interviewer later in this visit. ",0.48448386788368225,IGNORED,,0,0,EVENT,,,1603703853179
30792,Lipoprotein A aliquot,2,2,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4227695,EVENT,,,1603269146080
30792,Lipoprotein A aliquot,2,2,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4199406,EVENT,,,1603269146080
30885,Urate missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24569,,Blood biochemistry processing,The reason that a Urate assay result is missing.,0.5825872421264648,APPROVED,Sofia,1603278975922,44803923,EVENT,,Sofia,1603269573831
30885,Urate missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24569,,Blood biochemistry processing,The reason that a Urate assay result is missing.,0.5825872421264648,APPROVED,Sofia,1603278975922,4229128,EVENT,,Sofia,1603274273186
30885,Urate missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24569,,Blood biochemistry processing,The reason that a Urate assay result is missing.,0.5825872421264648,APPROVED,Sofia,1603278975922,4038832,VALUE,,Sofia,1603278898061
30653,Aspartate aminotransferase correction level,2,Date correction only,,485602,,Blood biochemistry processing,The type of post-measurement correction applied to the Aspartate aminotransferase assay result.,0.8595799207687378,APPROVED,Sofia,1603275516449,4143923,EVENT,,Sofia,1603271731762
30653,Aspartate aminotransferase correction level,2,Date correction only,,485602,,Blood biochemistry processing,The type of post-measurement correction applied to the Aspartate aminotransferase assay result.,0.8595799207687378,APPROVED,Sofia,1603275516449,4094657,EVENT,,Sofia,1603273397989
30653,Aspartate aminotransferase correction level,2,Date correction only,,485602,,Blood biochemistry processing,The type of post-measurement correction applied to the Aspartate aminotransferase assay result.,0.8595799207687378,APPROVED,Sofia,1603275516449,4256607,VALUE,,Sofia,1603275433083
30754,Glycated haemoglobin (HbA1c) correction reason,0,Normal for assay type,,480773,,Blood biochemistry processing,The reason for applying a correction to the Glycated haemoglobin (HbA1c) assay result.,0.7277788519859314,APPROVED,Sofia,1603277826865,4077846,EVENT,,Sofia,1603272969613
30754,Glycated haemoglobin (HbA1c) correction reason,0,Normal for assay type,,480773,,Blood biochemistry processing,The reason for applying a correction to the Glycated haemoglobin (HbA1c) assay result.,0.7277788519859314,APPROVED,Sofia,1603277826865,37118746,EVENT,,Sofia,1603273906219
30754,Glycated haemoglobin (HbA1c) correction reason,0,Normal for assay type,,480773,,Blood biochemistry processing,The reason for applying a correction to the Glycated haemoglobin (HbA1c) assay result.,0.7277788519859314,APPROVED,Sofia,1603277826865,45884153,VALUE,,Sofia,1603277813388
30814,Phosphate correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,444901,,Blood biochemistry processing,The reason for applying a correction to the Phosphate assay result.,0.503714919090271,APPROVED,Sofia,1603280573518,4077846,EVENT,,Sofia,1603273030337
30814,Phosphate correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,444901,,Blood biochemistry processing,The reason for applying a correction to the Phosphate assay result.,0.503714919090271,APPROVED,Sofia,1603280573518,4125861,EVENT,,Sofia,1603274117563
30814,Phosphate correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,444901,,Blood biochemistry processing,The reason for applying a correction to the Phosphate assay result.,0.503714919090271,APPROVED,Sofia,1603280573518,4129640,VALUE,,Sofia,1603280492193
30792,Lipoprotein A aliquot,3,3,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4227695,EVENT,,,1603269146081
30792,Lipoprotein A aliquot,3,3,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4199406,EVENT,,,1603269146081
30886,Urate reportability,1,"Reportable at assay and after aliquot correction, if attempted",,486990,,Blood biochemistry processing,The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted.,0.5713872909545898,APPROVED,Sofia,1603280783963,4040635,EVENT,,Sofia,1603273109701
30886,Urate reportability,1,"Reportable at assay and after aliquot correction, if attempted",,486990,,Blood biochemistry processing,The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted.,0.5713872909545898,APPROVED,Sofia,1603280783963,4229128,EVENT,,Sofia,1603274273186
30886,Urate reportability,1,"Reportable at assay and after aliquot correction, if attempted",,486990,,Blood biochemistry processing,The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted.,0.5713872909545898,APPROVED,Sofia,1603280783963,4156364,VALUE,,Sofia,1603280644174
30886,Urate reportability,1,"Reportable at assay and after aliquot correction, if attempted",,486990,,Blood biochemistry processing,The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted.,0.5713872909545898,APPROVED,Sofia,1603280783963,4227695,VALUE,,Sofia,1603280769878
30792,Lipoprotein A aliquot,4,4,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4227695,EVENT,,,1603269146081
30792,Lipoprotein A aliquot,4,4,,476535,,Blood biochemistry processing,The aliquout used for the Lipoprotein A assay.,0.6477408409118652,APPROVED,,0,4199406,EVENT,,,1603269146081
30274,Mean sphered cell volume acquisition route,1,Backup,,489146,,Blood count processing,Route whereby data for Mean sphered cell volume was transferred from analyser device to UK Biobank core LIMS database.,0.5589160323143005,APPROVED,,0,3039385,EVENT,,,1603269146081
30274,Mean sphered cell volume acquisition route,1,Backup,,489146,,Blood count processing,Route whereby data for Mean sphered cell volume was transferred from analyser device to UK Biobank core LIMS database.,0.5589160323143005,APPROVED,,0,36307628,VALUE,,,1603269146082
30853,Testosterone correction level,0,None,,441248,,Blood biochemistry processing,The type of post-measurement correction applied to the Testosterone assay result.,0.7328153848648071,IGNORED,Sofia,1603277774614,0,EVENT,,,1603703853180
30886,Urate reportability,2,Reportable at assay but not reportable after any corrections (too low),,486990,,Blood biochemistry processing,The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted.,0.5713872909545898,APPROVED,Sofia,1603281006321,4040635,EVENT,,Sofia,1603273109701
30886,Urate reportability,2,Reportable at assay but not reportable after any corrections (too low),,486990,,Blood biochemistry processing,The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted.,0.5713872909545898,APPROVED,Sofia,1603281006321,4229128,EVENT,,Sofia,1603274273186
30886,Urate reportability,2,Reportable at assay but not reportable after any corrections (too low),,486990,,Blood biochemistry processing,The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted.,0.5713872909545898,APPROVED,Sofia,1603281006321,4156364,VALUE,,Sofia,1603280818179
