sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
41256;41258;41273,"Tenotomy or myotomy, eye muscle : oblique muscles",1101,,,0,,0.6547157168388370,UNCHECKED,,,4183552,VALUE,,,
41256;41258;41273,"Tenotomy or myotomy, eye muscle : superior or inferior recti",1102,,,0,,0.6007329225540160,UNCHECKED,,,4068437,VALUE,,,
41256;41258;41273,"Resection or shortening, eye muscle",112,,,0,,0.7240949273109440,UNCHECKED,,,4175311,VALUE,,,
41256;41258;41273,"Resection or shortening, eye muscle : medial",1121,,,0,,0.5799334645271300,UNCHECKED,,,4175311,VALUE,,,
41256;41258;41273,"Resection or shortening, eye muscle : lateral rectus",1122,,,0,,0.5958741307258610,UNCHECKED,,,4146613,VALUE,,,
41256;41258;41273,"Resection or shortening, eye muscle : shortening of superior oblique",1123,,,0,,0.72169429063797,UNCHECKED,,,4065697,VALUE,,,
41256;41258;41273,"Advancement and recession of eye muscle, not elsewhere classified",113,,,20,,0.5982494950294500,UNCHECKED,,,4220237,VALUE,,,
41256;41258;41273,"Advancement and recession of eye muscle, not elsewhere classified : advancement",1131,,,0,,0.5416675806045530,UNCHECKED,,,4220237,VALUE,,,
41256;41258;41273,"Advancement and recession of eye muscle, not elsewhere classified : recession",1132,,,6,,0.5423261523246770,UNCHECKED,,,4220237,VALUE,,,
41256;41258;41273,"Advancement and recession of eye muscle, not elsewhere classified : combined resection and recession",1133,,,0,,0.5180417895317080,UNCHECKED,,,4237593,VALUE,,,
41256;41258;41273,"Advancement and recession of eye muscle, not elsewhere classified : combined resection and advanceme",1134,,,0,,0.5135399699211120,UNCHECKED,,,4237593,VALUE,,,
41256;41258;41273,Other operation on eye muscle,114,,,0,,0.7852944135665890,UNCHECKED,,,4070457,VALUE,,,
41256;41258;41273,"Other operation on eye muscle : transplantation, not elsewhere classified",1141,,,0,,0.4244405925273900,UNCHECKED,,,4310051,VALUE,,,
41256;41258;41273,"Other operation on eye muscle : muscle slide, lengthening",1142,,,0,,0.6002707481384280,UNCHECKED,,,4068440,VALUE,,,
41256;41258;41273,Other operation on eye muscle : freeing of adhesions,1143,,,0,,0.7345579266548160,UNCHECKED,,,4049691,VALUE,,,
41256;41258;41273,Other operation on eye muscle : excision of lesion,1144,,,0,,0.6677441596984860,UNCHECKED,,,4097091,VALUE,,,
41256;41258;41273,Other operation on eye muscle : suture or repair,1145,,,0,,0.5404829382896420,UNCHECKED,,,4070457,VALUE,,,
41256;41258;41273,Operation on oculomotor nerve,115,,,0,,0.8529255390167240,UNCHECKED,,,4167027,VALUE,,,
41256;41258;41273,Correction of ptosis,117,,,0,,1.0,APPROVED,,,4321379,VALUE,,,
41256;41258;41273,Correction of ptosis : levator muscle operation,1171,,,0,,0.5867571830749510,UNCHECKED,,,4321379,VALUE,,,
41256;41258;41273,Correction of ptosis : use of frontal is muscle,1172,,,0,,0.5674863457679750,UNCHECKED,,,4321379,VALUE,,,
41256;41258;41273,Correction of ptosis : sling operations,1173,,,0,,0.6269282102584840,UNCHECKED,,,4321379,VALUE,,,
41256;41258;41273,Correction of ptosis : use of superior rectus,1174,,,0,,0.6047605872154240,UNCHECKED,,,4321379,VALUE,,,
41256;41258;41273,Canthotomy,118,,,0,,1.0,APPROVED,,,4240976,VALUE,,,
41256;41258;41273,Canthoplasty,119,,,0,,1.0,APPROVED,,,4252079,VALUE,,,
41256;41258;41273,Canthoplasty : repair epicanthus,1192,,,0,,0.5834171175956730,UNCHECKED,,,4229596,VALUE,,,
41256;41258;41273,Blepharotomy,120,,,0,,0.7204825282096860,UNCHECKED,,,4331460,VALUE,,,
41256;41258;41273,Blepharotomy : biopsy,1201,,,0,,0.4594663679599760,UNCHECKED,,,4234897,VALUE,,,
41256;41258;41273,"Blepharotomy : drainage of abscess (hordoleum, style)",1202,,,0,,0.5219704508781430,UNCHECKED,,,2111093,VALUE,,,
41256;41258;41273,Blepharoplasty and tarsoplasty,121,,,0,,0.7564722895622250,UNCHECKED,,,4297770,VALUE,,,
41256;41258;41273,Blepharoplasty and tarsoplasty : correction of ectropion,1211,,,0,,0.5699884295463560,UNCHECKED,,,4323685,VALUE,,,
41256;41258;41273,"Blepharoplasty and tarsoplasty : skin, amniotic, cartilage graft",1212,,,4,,0.4258483350276950,UNCHECKED,,,507291,VALUE,,,
41256;41258;41273,"Blepharoplasty and tarsoplasty : plastic operation, not elsewhere classified",1213,,,0,,0.28875112533569300,UNCHECKED,,,4045415,VALUE,,,
41256;41258;41273,Blepharoplasty and tarsoplasty : reconstruction,1214,,,0,,0.38526639342308000,UNCHECKED,,,2109859,VALUE,,,
41256;41258;41273,Blepharoplasty and tarsoplasty : correction of entropian,1215,,,0,,0.464285284280777,UNCHECKED,,,4321379,VALUE,,,
41256;41258;41273,Blepharoplasty and tarsoplasty : grey line slit,1216,,,0,,0.49324285984039300,UNCHECKED,,,4297770,VALUE,,,
41256;41258;41273,"Excision of lesion of eyelid or tarsal plate, not elsewhere classified",122,,,32,,0.6002242565155030,UNCHECKED,,,4249583,VALUE,,,
41256;41258;41273,Blepharorrhapy,123,,,0,,0.9158973693847660,UNCHECKED,,,4302979,VALUE,,,
41256;41258;41273,Chalazion operations,126,,,0,,0.7796669006347660,UNCHECKED,,,4080918,VALUE,,,
41256;41258;41273,"Suture of eyelids, protective",128,,,0,,0.8321354389190670,UNCHECKED,,,4067929,VALUE,,,
41256;41258;41273,Other operations on eyelid,129,,,4,,0.8239404559135440,UNCHECKED,,,4249123,VALUE,,,
41256;41258;41273,Other operations on eyelid : epilation of eye lash,1293,,,0,,0.5584570169448850,UNCHECKED,,,4161695,VALUE,,,
41256;41258;41273,Incision of conjunctiva,131,,,0,,1.0,APPROVED,,,4248040,VALUE,,,
41256;41258;41273,Pterygium operation,132,,,0,,0.8461833000183110,UNCHECKED,,,4244070,VALUE,,,
41256;41258;41273,Pterygium operation : with conjunctival flap,1321,,,0,,0.6293587684631350,UNCHECKED,,,762969,VALUE,,,
41256;41258;41273,Pterygium operation : transplant,1322,,,0,,0.6097516417503360,UNCHECKED,,,4244070,VALUE,,,
41256;41258;41273,Other excision of lesion of conjunctiva,134,,,0,,0.926527738571167,UNCHECKED,,,4214463,VALUE,,,
41256;41258;41273,Other excision of lesion of conjunctiva : biopsy,1341,,,0,,0.6828550696372990,UNCHECKED,,,4104552,VALUE,,,
41256;41258;41273,"Other excision of lesion of conjunctiva : grattage, scarification, curettage",1342,,,0,,0.5992950201034550,UNCHECKED,,,4068445,VALUE,,,
41256;41258;41273,Suture of conjunctiva,135,,,0,,1.0,APPROVED,,,4219893,VALUE,,,
41256;41258;41273,Plastic and other repair of conjunctiva,136,,,0,,0.8195444941520690,UNCHECKED,,,4294508,VALUE,,,
41256;41258;41273,Other operation on conjunctiva,139,,,0,,0.9160522222518920,UNCHECKED,,,4302674,VALUE,,,
41256;41258;41273,Other operation on conjunctiva : removal of embedded foreign body,1391,,,0,,0.7854392528533940,UNCHECKED,,,2110917,VALUE,,,
41256;41258;41273,Other operation on conjunctiva : peritomy,1392,,,0,,0.6522123217582700,UNCHECKED,,,4302674,VALUE,,,
41256;41258;41273,Other operation on conjunctiva : division of adhesions and symblepharon,1393,,,0,,0.5645773410797120,UNCHECKED,,,2111153,VALUE,,,
41256;41258;41273,Keratotomy,140,,,0,,1.0,APPROVED,,,4271301,VALUE,,,
41256;41258;41273,Excision and destruction of lesion of cornea,142,,,0,,0.838861882686615,UNCHECKED,,,4099086,VALUE,,,
41256;41258;41273,Removal of foreign body in anterior eye,143,,,0,,0.7716190814971920,UNCHECKED,,,2106214,VALUE,,,
41256;41258;41273,Removal of foreign body in anterior eye : magnetic extraction,1431,,,0,,0.6233203411102300,UNCHECKED,,,40480209,VALUE,,,
41256;41258;41273,Suture of cornea,144,,,0,,1.0,APPROVED,,,4269769,VALUE,,,
41256;41258;41273,Keratorplasty,145,,,11,,0.6933245062828060,UNCHECKED,,,4165641,VALUE,,,
41256;41258;41273,Keratorplasty : lamellar graft,1451,,,0,,0.5037397146224980,UNCHECKED,,,4305580,VALUE,,,
41256;41258;41273,Keratorplasty : whole thickness graft,1452,,,0,,0.4368945360183720,UNCHECKED,,,4243660,VALUE,,,
41256;41258;41273,Keratorplasty : refractive keratopiasty,1453,,,0,,0.6819039583206180,UNCHECKED,,,4064008,VALUE,,,
41256;41258;41273,Keratorplasty : keratoprosthetic implant,1454,,,0,,0.42271727323532100,UNCHECKED,,,44791435,VALUE,,,
41256;41258;41273,Other operation on cornea,149,,,12,,0.8715342283248900,UNCHECKED,,,4216856,VALUE,,,
41256;41258;41273,Other operation on cornea : biopsy,1491,,,0,,0.569566547870636,UNCHECKED,,,4167267,VALUE,,,
41256;41258;41273,Other operation on cornea : tattooing,1492,,,0,,0.6100683808326720,UNCHECKED,,,4050240,VALUE,,,
41256;41258;41273,Iridotomy,150,,,0,,1.0,APPROVED,,,4299600,VALUE,,,
41256;41258;41273,Iridotomy : iridodialysis,1501,,,0,,0.5870836973190310,UNCHECKED,,,4335329,VALUE,,,
41256;41258;41273,Iridotomy : iridosclerotomy,1502,,,0,,0.6676701307296750,UNCHECKED,,,4338522,VALUE,,,
41256;41258;41273,Iridotomy : removal of foreign body,1503,,,0,,0.6147165298461910,UNCHECKED,,,4223386,VALUE,,,
41256;41258;41273,Iridotomy : transfixation,1504,,,0,,0.6232110857963560,UNCHECKED,,,4107231,VALUE,,,
41256;41258;41273,Iridectomy,151,,,0,,1.0,APPROVED,,,4283015,VALUE,,,
41256;41258;41273,Iridectomy : for glaucoma,1512,,,5,,0.6285189390182500,UNCHECKED,,,4220065,VALUE,,,
41256;41258;41273,Iridectomy : optical,1513,,,0,,0.566451907157898,UNCHECKED,,,4283015,VALUE,,,
41256;41258;41273,Iridectomy : partial iridocyclectomy,1514,,,0,,0.6823293566703800,UNCHECKED,,,4068966,VALUE,,,
41256;41258;41273,Iridectomy : bilateral,1517,,,0,,0.5641302466392520,UNCHECKED,,,4283015,VALUE,,,
41256;41258;41273,Iridoplasty and filtering operations,153,,,0,,0.6754695177078250,UNCHECKED,,,4333152,VALUE,,,
41256;41258;41273,Other operations on iris,155,,,0,,0.7757166624069210,UNCHECKED,,,4230344,VALUE,,,
41256;41258;41273,Other operations on iris : excision of lesion,1551,,,0,,0.5662329196929930,UNCHECKED,,,4171018,VALUE,,,
41256;41258;41273,"Other operations on iris : stretching,  iridotasis",1552,,,0,,0.42049798369407700,UNCHECKED,,,4067115,VALUE,,,
41256;41258;41273,Cyclodialysis,156,,,0,,1.0,APPROVED,,,4338539,VALUE,,,
41256;41258;41273,Destruction of ciliary body,157,,,0,,1.0,APPROVED,,,4068560,VALUE,,,
41256;41258;41273,Destruction of ciliary body : goniotomy,1573,,,0,,0.6309369206428530,UNCHECKED,,,4068560,VALUE,,,
41256;41258;41273,Destruction of ciliary body : trabeculectomy,1574,,,9,,0.6091976165771480,UNCHECKED,,,4068560,VALUE,,,
41256;41258;41273,Other operations on anterior chamber,158,,,0,,0.7337653636932370,UNCHECKED,,,4068559,VALUE,,,
41256;41258;41273,Other operations on anterior chamber : paracentesis,1581,,,0,,0.6030930280685430,UNCHECKED,,,4150502,VALUE,,,
41256;41258;41273,Other operations on anterior chamber : injection,1582,,,0,,0.6008963584899900,UNCHECKED,,,4185759,VALUE,,,
41256;41258;41273,Other operation on iris and ciliary body,159,,,0,,0.8012069463729860,UNCHECKED,,,4119727,VALUE,,,
41256;41258;41273,Other operation on iris and ciliary body : biopsy,1591,,,0,,0.6132429838180540,UNCHECKED,,,4119727,VALUE,,,
41256;41258;41273,Other operation on iris and ciliary body : excision of prolapsed iris,1592,,,0,,0.6999368071556090,UNCHECKED,,,4189513,VALUE,,,
41256;41258;41273,"Sclerectomy, not elsewhere classified",161,,,0,,0.44575363397598300,UNCHECKED,,,4069840,VALUE,,,
41256;41258;41273,Corneo-scleral trephine and sclerotomy,162,,,0,,0.6309999823570250,UNCHECKED,,,4182058,VALUE,,,
41256;41258;41273,"Buckling procedure for retinal reattachment, not elsewhere classified",163,,,0,,0.534645676612854,UNCHECKED,,,4148240,VALUE,,,
41256;41258;41273,"Buckling procedure for retinal reattachment, not elsewhere classified : overlay, suture, scleroplast",1631,,,0,,0.44116485118866000,UNCHECKED,,,4097368,VALUE,,,
41256;41258;41273,"Buckling procedure for retinal reattachment, not elsewhere classified : scleral imbrication, bucklin",1632,,,12,,0.47955918312072800,UNCHECKED,,,4097368,VALUE,,,
41256;41258;41273,"Buckling procedure for retinal reattachment, not elsewhere classified : resection of sclera, cerclag",1635,,,0,,0.49119505286216700,UNCHECKED,,,4097368,VALUE,,,
41256;41258;41273,"Buckling procedure for retinal reattachment, not elsewhere classified : with graft or implant",1637,,,7,,0.5198832154273990,UNCHECKED,,,4231278,VALUE,,,
41256;41258;41273,Other operations on sclera,164,,,0,,0.7578944563865660,UNCHECKED,,,4285886,VALUE,,,
41256;41258;41273,Other operations on sclera : drainage of subretinal fluid release of vitreous traction,1641,,,4,,0.5570611357688900,UNCHECKED,,,4335865,VALUE,,,
41256;41258;41273,Other operations on sclera : suture of wound or injury,1642,,,0,,0.5913492441177370,UNCHECKED,,,2108831,VALUE,,,
41256;41258;41273,Other operations on sclera : repair of staphyloma,1643,,,0,,0.6782113909721380,UNCHECKED,,,4309974,VALUE,,,
41256;41258;41273,Other operations on sclera : scleroplasty,1644,,,0,,0.5111038684844970,UNCHECKED,,,4248039,VALUE,,,
41256;41258;41273,Elevation of choroid,165,,,5,,0.6628143787384030,UNCHECKED,,,4304182,VALUE,,,
41256;41258;41273,Coagulation of retina or lesion,166,,,0,,0.7532994747161870,UNCHECKED,,,2111048,VALUE,,,
41256;41258;41273,Coagulation of retina or lesion : photo-coagulation (light),1661,,,0,,0.518124520778656,UNCHECKED,,,2111048,VALUE,,,
41256;41258;41273,"Coagulation of retina or lesion : chemical diathermy, electrocoagulation",1662,,,0,,0.5488677024841310,UNCHECKED,,,4187327,VALUE,,,
41256;41258;41273,Coagulation of retina or lesion : cryotherapy probe,1663,,,36,,0.5850328207015990,UNCHECKED,,,4067128,VALUE,,,
41256;41258;41273,"Extraction of foreign body from eye, not classified elsewhere",167,,,0,,0.5699965357780460,UNCHECKED,,,4203473,VALUE,,,
41256;41258;41273,"Extraction of foreign body from eye, not classified elsewhere : magnetic extraction",1671,,,0,,0.5419583320617680,UNCHECKED,,,40480209,VALUE,,,
41256;41258;41273,Operations on vitreous segment,168,,,16,,0.7139298319816590,UNCHECKED,,,4012339,VALUE,,,
41256;41258;41273,Operations on vitreous segment : aspiration,1681,,,0,,0.522194504737854,UNCHECKED,,,4012339,VALUE,,,
41256;41258;41273,Operations on vitreous segment : replacement,1682,,,0,,0.5202114582061770,UNCHECKED,,,4012339,VALUE,,,
41256;41258;41273,"Other operations on retina, or choroid",169,,,0,,0.5800685882568360,UNCHECKED,,,4132159,VALUE,,,
41256;41258;41273,"Other operations on retina, or choroid : biopsy of retina or choroid.",1691,,,0,,0.43758878111839300,UNCHECKED,,,4338749,VALUE,,,
41256;41258;41273,Discission of cataract and capsulotomy,170,,,0,,0.6932633519172670,UNCHECKED,,,4250323,VALUE,,,
41256;41258;41273,Discission of cataract and capsulotomy : anterior lens capsule,1701,,,0,,0.6752276420593260,UNCHECKED,,,4067120,VALUE,,,
41256;41258;41273,Discission of cataract and capsulotomy : posterior lens capsule,1702,,,0,,0.6845059394836430,UNCHECKED,,,4067121,VALUE,,,
41256;41258;41273,Discission of cataract and capsulotomy : discission after cataract,1703,,,0,,0.6734197735786440,UNCHECKED,,,4281382,VALUE,,,
41256;41258;41273,Extra-capsular extraction of cataract,173,,,0,,0.909018874168396,UNCHECKED,,,4126530,VALUE,,,
41256;41258;41273,Intra-capsular extraction of cataract,174,,,0,,0.9236430525779720,UNCHECKED,,,4126530,VALUE,,,
41256;41258;41273,Intra-capsular extraction of cataract : forceps extraction,1741,,,0,,0.6937971115112310,UNCHECKED,,,4126530,VALUE,,,
41256;41258;41273,Intra-capsular extraction of cataract : linear extraction,1742,,,0,,0.7401663064956670,UNCHECKED,,,4126530,VALUE,,,
41256;41258;41273,Intra-capsular extraction of cataract : chymotrypsin,1743,,,0,,0.6405453085899350,UNCHECKED,,,4126530,VALUE,,,
41256;41258;41273,"Intra-capsular extraction of cataract : suction, ventouse, erisiphake",1744,,,0,,0.5963264107704160,UNCHECKED,,,4126530,VALUE,,,
41256;41258;41273,Intra-capsular extraction of cataract : cryo-extraction,1745,,,0,,0.6440461874008180,UNCHECKED,,,4126530,VALUE,,,
41256;41258;41273,"Other extraction of lens, not elsewhere classified",176,,,24,,0.3337893486022950,UNCHECKED,,,2211707,VALUE,,,
41256;41258;41273,Intra-ocular aphakia implant,178,,,0,,0.4873475432395940,UNCHECKED,,,4188179,VALUE,,,
41256;41258;41273,Intra-ocular aphakia implant : insertion,1781,,,22,,0.4144914746284490,UNCHECKED,,,4188179,VALUE,,,
41256;41258;41273,Intra-ocular aphakia implant : removal,1782,,,0,,0.4460265636444090,UNCHECKED,,,2110915,VALUE,,,
41256;41258;41273,Other operation on lens,179,,,0,,0.8093265295028690,UNCHECKED,,,4302534,VALUE,,,
41256;41258;41273,Other operation on lens : biopsy,1791,,,0,,0.4644767940044400,UNCHECKED,,,4002731,VALUE,,,
41256;41258;41273,Other operation on lens : removal of foreign body by magnet,1792,,,0,,0.6678757667541500,UNCHECKED,,,4319007,VALUE,,,
41256;41258;41273,Other operation on lens : removal of foreign body by incision,1793,,,0,,0.7321032881736760,UNCHECKED,,,4235768,VALUE,,,
41256;41258;41273,Operations on lacrimal gland,180,,,0,,0.9282435178756710,UNCHECKED,,,4233253,VALUE,,,
41256;41258;41273,Operations on lacrimal gland : biopsy of gland,1801,,,0,,0.6902555227279660,UNCHECKED,,,4056052,VALUE,,,
41256;41258;41273,"Operations on lacrimal gland : incision, exploration",1802,,,0,,0.6532759666442870,UNCHECKED,,,4148239,VALUE,,,
41256;41258;41273,Operations on lacrimal gland : excision,1803,,,0,,0.6531427502632140,UNCHECKED,,,4233253,VALUE,,,
41256;41258;41273,Dacryocystectomy,181,,,0,,1.0,APPROVED,,,4206164,VALUE,,,
41256;41258;41273,Dacryocystorhinostomy,182,,,0,,1.0,APPROVED,,,4338167,VALUE,,,
41256;41258;41273,Instrumentation of nasolacrimal duct,183,,,0,,1.0,APPROVED,,,4333132,VALUE,,,
41256;41258;41273,Instrumentation of nasolacrimal duct : dilatation,1831,,,0,,0.7599754333496090,UNCHECKED,,,4333132,VALUE,,,
41256;41258;41273,Incision of lacrimal sac,184,,,0,,1.0,APPROVED,,,4192502,VALUE,,,
41256;41258;41273,Other operation on lacrimal apparatus,185,,,0,,0.8397639989852910,UNCHECKED,,,4026101,VALUE,,,
41256;41258;41273,Other operation on lacrimal apparatus : reduction of mucocele,1851,,,0,,0.5712672472000120,UNCHECKED,,,4026101,VALUE,,,
41256;41258;41273,Other operation on lacrimal apparatus : CDCR conjunctiyo-dacryo-cystostomy,1852,,,0,,0.3705436587333680,UNCHECKED,,,4161684,VALUE,,,
41256;41258;41273,Other operation on lacrimal apparatus : enlargement of punctum lacrimale,1853,,,0,,0.6661579012870790,UNCHECKED,,,4068428,VALUE,,,
41256;41258;41273,Other operation on lacrimal apparatus : biopsy of sac,1854,,,0,,0.5928146839141850,UNCHECKED,,,4066500,VALUE,,,
41256;41258;41273,Probing of lacrimal passage,187,,,0,,0.8949680328369140,UNCHECKED,,,4170407,VALUE,,,
41256;41258;41273,Other operation on eye,189,,,11,,0.8508260250091550,UNCHECKED,,,4189286,VALUE,,,
41256;41258;41273,"Other operation on eye : biopsy of eye, not otherwise stated",1891,,,0,,0.4741854965686800,UNCHECKED,,,2100657,VALUE,,,
41256;41258;41273,Incision of external ear,190,,,0,,1.0,APPROVED,,,4039125,VALUE,,,
41256;41258;41273,Incision of external ear : drainage of abscess,1901,,,0,,0.7030407786369320,UNCHECKED,,,2111186,VALUE,,,
41256;41258;41273,Excision and destruction of external ear or lesion,191,,,34,,0.7848221659660340,UNCHECKED,,,4326888,VALUE,,,
41256;41258;41273,Other operation on external ear,192,,,0,,0.8843925595283510,UNCHECKED,,,4107052,VALUE,,,
41256;41258;41273,Other operation on external ear : biopsy,1921,,,0,,0.5594769716262820,UNCHECKED,,,4107052,VALUE,,,
41256;41258;41273,Other operation on external ear : repair,1924,,,4,,0.5842902660369870,UNCHECKED,,,4107052,VALUE,,,
41256;41258;41273,Other operation on external ear : reconstruction of meatus,1925,,,0,,0.5859177708625790,UNCHECKED,,,4003560,VALUE,,,
41256;41258;41273,Other operation on external ear : correction of anomaly,1926,,,0,,0.5235945582389830,UNCHECKED,,,4107052,VALUE,,,
41256;41258;41273,Myringotomy and tympanostomy,193,,,10,,0.7372849583625790,UNCHECKED,,,4266016,VALUE,,,
41256;41258;41273,Myringotomy and tympanostomy : paracentesis,1931,,,66,,0.5647287368774410,APPROVED,,,4160183,VALUE,,,
41256;41258;41273,Myringotomy and tympanostomy : injection,1932,,,0,,0.5618630051612850,UNCHECKED,,,4266016,VALUE,,,
