field_id,field_name,main_category_id,main_category_name,category_tree,type_concept_id
2867,Age started smoking in former smokers,100058,Smoking,100058>100050>100025>100000,32862
2877,Type of tobacco previously smoked,100058,Smoking,100058>100050>100025>100000,32862
2887,Number of cigarettes previously smoked daily,100058,Smoking,100058>100050>100025>100000,32862
2897,Age stopped smoking,100058,Smoking,100058>100050>100025>100000,32862
2907,Ever stopped smoking for 6+ months,100058,Smoking,100058>100050>100025>100000,32862
2926,Number of unsuccessful stop-smoking attempts,100058,Smoking,100058>100050>100025>100000,32862
2936,Likelihood of resuming smoking,100058,Smoking,100058>100050>100025>100000,32862
3436,Age started smoking in current smokers,100058,Smoking,100058>100050>100025>100000,32862
3446,Type of tobacco currently smoked,100058,Smoking,100058>100050>100025>100000,32862
3456,Number of cigarettes currently smoked daily (current cigarette smokers),100058,Smoking,100058>100050>100025>100000,32862
3466,Time from waking to first cigarette,100058,Smoking,100058>100050>100025>100000,32862
3476,Difficulty not smoking for 1 day,100058,Smoking,100058>100050>100025>100000,32862
3486,Ever tried to stop smoking,100058,Smoking,100058>100050>100025>100000,32862
3496,Wants to stop smoking,100058,Smoking,100058>100050>100025>100000,32862
3506,Smoking compared to 10 years previous,100058,Smoking,100058>100050>100025>100000,32862
5959,Previously smoked cigarettes on most/all days,100058,Smoking,100058>100050>100025>100000,32862
6157,Why stopped smoking,100058,Smoking,100058>100050>100025>100000,32862
6158,Why reduced smoking,100058,Smoking,100058>100050>100025>100000,32862
6183,Number of cigarettes previously smoked daily (current cigar/pipe smokers),100058,Smoking,100058>100050>100025>100000,32862
6194,Age stopped smoking cigarettes (current cigar/pipe or previous cigarette smoker),100058,Smoking,100058>100050>100025>100000,32862
10115,Why stopped smoking (pilot),100058,Smoking,100058>100050>100025>100000,32862
10827,Ever stopped smoking for 6+ months (pilot),100058,Smoking,100058>100050>100025>100000,32862
10895,"Light smokers, at least 100 smokes in lifetime (pilot)",100058,Smoking,100058>100050>100025>100000,32862
20116,Smoking status,100058,Smoking,100058>100050>100025>100000,32862
20160,Ever smoked,100058,Smoking,100058>100050>100025>100000,32862
20161,Pack years of smoking,100058,Smoking,100058>100050>100025>100000,32862
20162,Pack years adult smoking as proportion of life span exposed to smoking,100058,Smoking,100058>100050>100025>100000,32862
1289,Cooked vegetable intake,100052,Diet,100052>100050>100025>100000,32862
1299,Salad / raw vegetable intake,100052,Diet,100052>100050>100025>100000,32862
1309,Fresh fruit intake,100052,Diet,100052>100050>100025>100000,32862
1319,Dried fruit intake,100052,Diet,100052>100050>100025>100000,32862
1329,Oily fish intake,100052,Diet,100052>100050>100025>100000,32862
1339,Non-oily fish intake,100052,Diet,100052>100050>100025>100000,32862
1349,Processed meat intake,100052,Diet,100052>100050>100025>100000,32862
1359,Poultry intake,100052,Diet,100052>100050>100025>100000,32862
1369,Beef intake,100052,Diet,100052>100050>100025>100000,32862
1379,Lamb/mutton intake,100052,Diet,100052>100050>100025>100000,32862
1389,Pork intake,100052,Diet,100052>100050>100025>100000,32862
1408,Cheese intake,100052,Diet,100052>100050>100025>100000,32862
1418,Milk type used,100052,Diet,100052>100050>100025>100000,32862
1428,Spread type,100052,Diet,100052>100050>100025>100000,32862
1438,Bread intake,100052,Diet,100052>100050>100025>100000,32862
1448,Bread type,100052,Diet,100052>100050>100025>100000,32862
1458,Cereal intake,100052,Diet,100052>100050>100025>100000,32862
1468,Cereal type,100052,Diet,100052>100050>100025>100000,32862
1478,Salt added to food,100052,Diet,100052>100050>100025>100000,32862
1488,Tea intake,100052,Diet,100052>100050>100025>100000,32862
1498,Coffee intake,100052,Diet,100052>100050>100025>100000,32862
1508,Coffee type,100052,Diet,100052>100050>100025>100000,32862
1518,Hot drink temperature,100052,Diet,100052>100050>100025>100000,32862
1528,Water intake,100052,Diet,100052>100050>100025>100000,32862
1538,Major dietary changes in the last 5 years,100052,Diet,100052>100050>100025>100000,32862
1548,Variation in diet,100052,Diet,100052>100050>100025>100000,32862
2654,Non-butter spread type details,100052,Diet,100052>100050>100025>100000,32862
3680,Age when last ate meat,100052,Diet,100052>100050>100025>100000,32862
6144,"Never eat eggs, dairy, wheat, sugar",100052,Diet,100052>100050>100025>100000,32862
10767,Spread type (pilot),100052,Diet,100052>100050>100025>100000,32862
10776,Bread type/intake (pilot),100052,Diet,100052>100050>100025>100000,32862
10855,"Never eat eggs, dairy, wheat, sugar (pilot)",100052,Diet,100052>100050>100025>100000,32862
10912,Variation in diet (pilot),100052,Diet,100052>100050>100025>100000,32862
1558,Alcohol intake frequency.,100051,Alcohol,100051>100050>100025>100000,32862
1568,Average weekly red wine intake,100051,Alcohol,100051>100050>100025>100000,32862
1578,Average weekly champagne plus white wine intake,100051,Alcohol,100051>100050>100025>100000,32862
1588,Average weekly beer plus cider intake,100051,Alcohol,100051>100050>100025>100000,32862
1598,Average weekly spirits intake,100051,Alcohol,100051>100050>100025>100000,32862
1608,Average weekly fortified wine intake,100051,Alcohol,100051>100050>100025>100000,32862
1618,Alcohol usually taken with meals,100051,Alcohol,100051>100050>100025>100000,32862
1628,Alcohol intake versus 10 years previously,100051,Alcohol,100051>100050>100025>100000,32862
2664,Reason for reducing amount of alcohol drunk,100051,Alcohol,100051>100050>100025>100000,32862
3731,Former alcohol drinker,100051,Alcohol,100051>100050>100025>100000,32862
3859,Reason former drinker stopped drinking alcohol,100051,Alcohol,100051>100050>100025>100000,32862
4407,Average monthly red wine intake,100051,Alcohol,100051>100050>100025>100000,32862
4418,Average monthly champagne plus white wine intake,100051,Alcohol,100051>100050>100025>100000,32862
4429,Average monthly beer plus cider intake,100051,Alcohol,100051>100050>100025>100000,32862
4440,Average monthly spirits intake,100051,Alcohol,100051>100050>100025>100000,32862
4451,Average monthly fortified wine intake,100051,Alcohol,100051>100050>100025>100000,32862
4462,Average monthly intake of other alcoholic drinks,100051,Alcohol,100051>100050>100025>100000,32862
5364,Average weekly intake of other alcoholic drinks,100051,Alcohol,100051>100050>100025>100000,32862
10818,Reason for reducing amount of alcohol drunk (pilot),100051,Alcohol,100051>100050>100025>100000,32862
10853,Reason former drinker stopped drinking alcohol (pilot),100051,Alcohol,100051>100050>100025>100000,32862
20117,Alcohol drinker status,100051,Alcohol,100051>100050>100025>100000,32862
1647,Country of birth (UK/elsewhere),100033,Early life factors,100033>100025>100000,32862
1677,Breastfed as a baby,100033,Early life factors,100033>100025>100000,32862
1687,Comparative body size at age 10,100033,Early life factors,100033>100025>100000,32862
1697,Comparative height size at age 10,100033,Early life factors,100033>100025>100000,32862
1707,Handedness (chirality/laterality),100033,Early life factors,100033>100025>100000,32862
1767,Adopted as a child,100033,Early life factors,100033>100025>100000,32862
1777,Part of a multiple birth,100033,Early life factors,100033>100025>100000,32862
1787,Maternal smoking around birth,100033,Early life factors,100033>100025>100000,32862
1797,Father still alive,100034,Family history,100034>100025>100000,32862
1807,Father's age at death,100034,Family history,100034>100025>100000,32862
1835,Mother still alive,100034,Family history,100034>100025>100000,32862
1845,Mother's age,100034,Family history,100034>100025>100000,32862
1873,Number of full brothers,100034,Family history,100034>100025>100000,32862
1883,Number of full sisters,100034,Family history,100034>100025>100000,32862
2946,Father's age,100034,Family history,100034>100025>100000,32862
3526,Mother's age at death,100034,Family history,100034>100025>100000,32862
3912,Adopted father still alive,100034,Family history,100034>100025>100000,32862
3942,Adopted mother still alive,100034,Family history,100034>100025>100000,32862
3972,Number of adopted brothers,100034,Family history,100034>100025>100000,32862
3982,Number of adopted sisters,100034,Family history,100034>100025>100000,32862
4501,Non-accidental death in close genetic family,100034,Family history,100034>100025>100000,32862
5057,Number of older siblings,100034,Family history,100034>100025>100000,32862
20107,Illnesses of father,100034,Family history,100034>100025>100000,32862
20110,Illnesses of mother,100034,Family history,100034>100025>100000,32862
20111,Illnesses of siblings,100034,Family history,100034>100025>100000,32862
20112,Illnesses of adopted father,100034,Family history,100034>100025>100000,32862
20113,Illnesses of adopted mother,100034,Family history,100034>100025>100000,32862
20114,Illnesses of adopted siblings,100034,Family history,100034>100025>100000,32862
1920,Mood swings,100060,Mental health,100060>100059>100025>100000,32862
1930,Miserableness,100060,Mental health,100060>100059>100025>100000,32862
1940,Irritability,100060,Mental health,100060>100059>100025>100000,32862
1950,Sensitivity / hurt feelings,100060,Mental health,100060>100059>100025>100000,32862
1960,Fed-up feelings,100060,Mental health,100060>100059>100025>100000,32862
1970,Nervous feelings,100060,Mental health,100060>100059>100025>100000,32862
1980,Worrier / anxious feelings,100060,Mental health,100060>100059>100025>100000,32862
1990,Tense / 'highly strung',100060,Mental health,100060>100059>100025>100000,32862
2000,Worry too long after embarrassment,100060,Mental health,100060>100059>100025>100000,32862
2010,Suffer from 'nerves',100060,Mental health,100060>100059>100025>100000,32862
2020,"Loneliness, isolation",100060,Mental health,100060>100059>100025>100000,32862
2030,Guilty feelings,100060,Mental health,100060>100059>100025>100000,32862
2040,Risk taking,100060,Mental health,100060>100059>100025>100000,32862
2050,Frequency of depressed mood in last 2 weeks,100060,Mental health,100060>100059>100025>100000,32862
2060,Frequency of unenthusiasm / disinterest in last 2 weeks,100060,Mental health,100060>100059>100025>100000,32862
2070,Frequency of tenseness / restlessness in last 2 weeks,100060,Mental health,100060>100059>100025>100000,32862
2080,Frequency of tiredness / lethargy in last 2 weeks,100060,Mental health,100060>100059>100025>100000,32862
2090,"Seen doctor (GP) for nerves, anxiety, tension or depression",100060,Mental health,100060>100059>100025>100000,32862
2100,"Seen a psychiatrist for nerves, anxiety, tension or depression",100060,Mental health,100060>100059>100025>100000,32862
4526,Happiness,100060,Mental health,100060>100059>100025>100000,32862
4537,Work/job satisfaction,100060,Mental health,100060>100059>100025>100000,32862
4548,Health satisfaction,100060,Mental health,100060>100059>100025>100000,32862
4559,Family relationship satisfaction,100060,Mental health,100060>100059>100025>100000,32862
4570,Friendships satisfaction,100060,Mental health,100060>100059>100025>100000,32862
4581,Financial situation satisfaction,100060,Mental health,100060>100059>100025>100000,32862
4598,Ever depressed for a whole week,100060,Mental health,100060>100059>100025>100000,32862
4609,Longest period of depression,100060,Mental health,100060>100059>100025>100000,32862
